order_id;pizza_type_id;pizza_type_id;quantity
1300;southw_ckn_s;southw_ckn;1
1301;bbq_ckn_s;bbq_ckn;1
1301;classic_dlx_s;classic_dlx;1
1301;thai_ckn_l;thai_ckn;1
1301;the_greek_x;the_greek;1
1302;hawaiian_l;hawaiian;1
1302;hawaiian_s;hawaiian;1
1303;big_meat_s;big_meat;1
1303;mexicana_l;mexicana;1
1303;mexicana_m;mexicana;1
1303;peppr_salami_s;peppr_salami;1
1304;pepperoni_m;pepperoni;1
1305;sicilian_s;sicilian;1
1306;five_cheese_l;five_cheese;1
1306;southw_ckn_s;southw_ckn;1
1307;brie_carre_s;brie_carre;1
1308;calabrese_l;calabrese;1
1309;classic_dlx_s;classic_dlx;1
1310;cali_ckn_m;cali_ckn;1
1310;spinach_fet_m;spinach_fet;1
1311;five_cheese_l;five_cheese;1
1311;thai_ckn_s;thai_ckn;1
1312;spinach_fet_s;spinach_fet;1
1313;pepperoni_l;pepperoni;1
1314;classic_dlx_s;classic_dlx;1
1314;napolitana_l;napolitana;1
1314;veggie_veg_m;veggie_veg;1
1315;prsc_argla_l;prsc_argla;1
1315;spin_pesto_s;spin_pesto;1
1316;napolitana_l;napolitana;1
1317;thai_ckn_l;thai_ckn;1
1318;ital_supr_l;ital_supr;1
1318;thai_ckn_m;thai_ckn;1
1319;pepperoni_s;pepperoni;1
1319;peppr_salami_l;peppr_salami;1
1319;spin_pesto_m;spin_pesto;1
1320;five_cheese_l;five_cheese;1
1320;southw_ckn_s;southw_ckn;1
1321;five_cheese_l;five_cheese;1
1321;napolitana_s;napolitana;1
1321;peppr_salami_s;peppr_salami;1
1322;cali_ckn_l;cali_ckn;1
1322;peppr_salami_l;peppr_salami;1
1323;five_cheese_l;five_cheese;1
1323;hawaiian_l;hawaiian;1
1323;hawaiian_m;hawaiian;1
1323;ital_cpcllo_m;ital_cpcllo;1
1323;mexicana_m;mexicana;1
1323;pep_msh_pep_l;pep_msh_pep;1
1323;sicilian_s;sicilian;2
1323;southw_ckn_s;southw_ckn;1
1323;the_greek_m;the_greek;1
1324;calabrese_m;calabrese;1
1324;napolitana_s;napolitana;1
1324;prsc_argla_l;prsc_argla;1
1325;classic_dlx_s;classic_dlx;1
1325;mexicana_m;mexicana;1
1325;pep_msh_pep_m;pep_msh_pep;1
1326;ckn_alfredo_l;ckn_alfredo;1
1326;four_cheese_l;four_cheese;1
1327;ital_veggie_l;ital_veggie;1
1328;bbq_ckn_s;bbq_ckn;1
1329;peppr_salami_s;peppr_salami;1
1330;big_meat_s;big_meat;1
1330;green_garden_s;green_garden;1
1331;pep_msh_pep_l;pep_msh_pep;1
1331;prsc_argla_s;prsc_argla;1
1331;thai_ckn_s;thai_ckn;1
1332;pep_msh_pep_l;pep_msh_pep;1
1333;four_cheese_l;four_cheese;2
1333;pep_msh_pep_s;pep_msh_pep;1
1334;four_cheese_m;four_cheese;1
1335;soppressata_m;soppressata;1
1336;pepperoni_s;pepperoni;1
1337;big_meat_s;big_meat;1
1338;ital_supr_m;ital_supr;1
1338;prsc_argla_s;prsc_argla;1
1338;the_greek_x;the_greek;1
1339;big_meat_s;big_meat;1
1339;ital_veggie_m;ital_veggie;1
1340;five_cheese_l;five_cheese;1
1340;four_cheese_l;four_cheese;1
1340;green_garden_s;green_garden;1
1340;ital_cpcllo_l;ital_cpcllo;1
1340;spicy_ital_l;spicy_ital;1
1340;spin_pesto_l;spin_pesto;1
1341;ckn_alfredo_m;ckn_alfredo;1
1341;classic_dlx_l;classic_dlx;1
1341;four_cheese_l;four_cheese;1
1341;ital_cpcllo_l;ital_cpcllo;1
1342;cali_ckn_m;cali_ckn;1
1343;thai_ckn_s;thai_ckn;1
1344;five_cheese_l;five_cheese;1
1345;mexicana_m;mexicana;1
1345;spin_pesto_s;spin_pesto;1
1346;four_cheese_m;four_cheese;1
1346;thai_ckn_l;thai_ckn;1
1347;bbq_ckn_m;bbq_ckn;1
1347;four_cheese_m;four_cheese;1
1347;hawaiian_l;hawaiian;1
1348;thai_ckn_s;thai_ckn;1
1349;spicy_ital_m;spicy_ital;1
1349;veggie_veg_l;veggie_veg;1
1350;cali_ckn_m;cali_ckn;1
1350;pepperoni_s;pepperoni;1
1351;ital_supr_l;ital_supr;1
1351;napolitana_m;napolitana;1
1352;mexicana_l;mexicana;1
1352;pepperoni_s;pepperoni;1
1352;spinach_fet_m;spinach_fet;1
1353;bbq_ckn_m;bbq_ckn;1
1353;classic_dlx_m;classic_dlx;1
1354;mexicana_m;mexicana;1
1355;hawaiian_l;hawaiian;1
1355;pepperoni_s;pepperoni;1
1356;sicilian_m;sicilian;1
1356;spicy_ital_l;spicy_ital;1
1357;big_meat_s;big_meat;1
1357;spicy_ital_m;spicy_ital;1
1358;cali_ckn_l;cali_ckn;1
1359;peppr_salami_s;peppr_salami;1
1360;southw_ckn_l;southw_ckn;1
1361;pepperoni_l;pepperoni;1
1361;spinach_fet_m;spinach_fet;1
1362;bbq_ckn_s;bbq_ckn;1
1362;ital_supr_m;ital_supr;1
1363;ital_veggie_m;ital_veggie;1
1363;pep_msh_pep_l;pep_msh_pep;1
1363;southw_ckn_s;southw_ckn;1
1363;veggie_veg_s;veggie_veg;1
1364;bbq_ckn_l;bbq_ckn;1
1364;big_meat_s;big_meat;1
1364;ital_cpcllo_l;ital_cpcllo;1
1365;southw_ckn_l;southw_ckn;1
1366;pepperoni_m;pepperoni;1
1366;prsc_argla_m;prsc_argla;1
1367;napolitana_m;napolitana;1
1367;peppr_salami_m;peppr_salami;1
1367;peppr_salami_s;peppr_salami;1
1367;sicilian_s;sicilian;1
1368;bbq_ckn_s;bbq_ckn;1
1368;thai_ckn_m;thai_ckn;1
1369;five_cheese_l;five_cheese;1
1369;four_cheese_m;four_cheese;1
1370;napolitana_m;napolitana;1
1370;napolitana_s;napolitana;1
1371;bbq_ckn_s;bbq_ckn;1
1372;big_meat_s;big_meat;1
1372;ital_cpcllo_s;ital_cpcllo;1
1373;pepperoni_l;pepperoni;1
1373;spicy_ital_s;spicy_ital;1
1374;hawaiian_s;hawaiian;1
1374;the_greek_l;the_greek;1
1375;bbq_ckn_l;bbq_ckn;1
1375;bbq_ckn_m;bbq_ckn;1
1375;big_meat_s;big_meat;1
1376;prsc_argla_l;prsc_argla;1
1377;big_meat_s;big_meat;1
1377;four_cheese_m;four_cheese;1
1377;ital_veggie_s;ital_veggie;1
1377;mediterraneo_m;mediterraneo;1
1378;bbq_ckn_m;bbq_ckn;1
1378;four_cheese_l;four_cheese;1
1379;four_cheese_m;four_cheese;1
1379;prsc_argla_s;prsc_argla;1
1379;soppressata_l;soppressata;1
1380;ital_supr_m;ital_supr;1
1380;pepperoni_m;pepperoni;1
1380;southw_ckn_l;southw_ckn;1
1381;cali_ckn_l;cali_ckn;1
1381;spinach_fet_l;spinach_fet;1
1381;thai_ckn_l;thai_ckn;1
1382;hawaiian_s;hawaiian;1
1382;mexicana_s;mexicana;1
1382;pepperoni_m;pepperoni;1
1383;five_cheese_l;five_cheese;2
1384;classic_dlx_s;classic_dlx;1
1384;veggie_veg_l;veggie_veg;1
1385;ckn_pesto_s;ckn_pesto;1
1385;pep_msh_pep_s;pep_msh_pep;1
1386;bbq_ckn_l;bbq_ckn;1
1386;ital_cpcllo_l;ital_cpcllo;1
1387;napolitana_s;napolitana;1
1387;sicilian_l;sicilian;1
1387;thai_ckn_l;thai_ckn;1
1388;cali_ckn_l;cali_ckn;1
1389;classic_dlx_m;classic_dlx;1
1390;thai_ckn_l;thai_ckn;1
1391;ital_supr_l;ital_supr;1
1391;soppressata_s;soppressata;1
1391;spinach_supr_l;spinach_supr;1
1391;spinach_supr_s;spinach_supr;1
1392;green_garden_s;green_garden;1
1392;napolitana_l;napolitana;1
1393;bbq_ckn_m;bbq_ckn;1
1393;thai_ckn_s;thai_ckn;1
1394;hawaiian_s;hawaiian;1
1395;thai_ckn_s;thai_ckn;1
1396;ckn_pesto_s;ckn_pesto;1
1397;five_cheese_l;five_cheese;1
1398;classic_dlx_s;classic_dlx;1
1398;hawaiian_l;hawaiian;1
1398;spin_pesto_m;spin_pesto;1
1398;spin_pesto_s;spin_pesto;1
1398;thai_ckn_l;thai_ckn;1
1398;thai_ckn_m;thai_ckn;1
1399;big_meat_s;big_meat;1
1399;napolitana_l;napolitana;1
1399;prsc_argla_l;prsc_argla;1
1399;thai_ckn_s;thai_ckn;1
1400;classic_dlx_m;classic_dlx;1
1401;thai_ckn_s;thai_ckn;1
1402;classic_dlx_s;classic_dlx;1
1402;hawaiian_s;hawaiian;1
1402;soppressata_s;soppressata;1
1403;mexicana_s;mexicana;1
1404;green_garden_m;green_garden;1
1404;peppr_salami_m;peppr_salami;1
1405;bbq_ckn_s;bbq_ckn;1
1405;cali_ckn_s;cali_ckn;1
1405;sicilian_l;sicilian;1
1406;classic_dlx_s;classic_dlx;1
1407;mexicana_s;mexicana;1
1408;pep_msh_pep_s;pep_msh_pep;1
1408;spinach_supr_s;spinach_supr;1
1409;prsc_argla_s;prsc_argla;1
1410;big_meat_s;big_meat;1
1410;ital_veggie_s;ital_veggie;1
1410;sicilian_s;sicilian;1
1411;pepperoni_s;pepperoni;1
1411;spin_pesto_m;spin_pesto;1
1411;spinach_supr_s;spinach_supr;1
1412;five_cheese_l;five_cheese;1
1412;spinach_fet_l;spinach_fet;1
1413;hawaiian_s;hawaiian;1
1413;ital_supr_s;ital_supr;1
1413;prsc_argla_m;prsc_argla;1
1413;sicilian_m;sicilian;1
1414;sicilian_s;sicilian;1
1415;mexicana_l;mexicana;1
1416;cali_ckn_m;cali_ckn;1
1416;peppr_salami_l;peppr_salami;1
1416;prsc_argla_l;prsc_argla;1
1416;soppressata_m;soppressata;1
1417;ital_cpcllo_s;ital_cpcllo;1
1417;ital_supr_m;ital_supr;1
1417;mexicana_l;mexicana;1
1417;napolitana_m;napolitana;1
1418;sicilian_s;sicilian;1
1419;napolitana_l;napolitana;1
1419;veggie_veg_l;veggie_veg;1
1420;brie_carre_s;brie_carre;1
1420;calabrese_l;calabrese;1
1420;spin_pesto_s;spin_pesto;1
1421;spicy_ital_l;spicy_ital;1
1422;mexicana_l;mexicana;1
1422;thai_ckn_l;thai_ckn;1
1423;big_meat_s;big_meat;1
1423;classic_dlx_m;classic_dlx;1
1423;prsc_argla_s;prsc_argla;1
1424;peppr_salami_l;peppr_salami;1
1424;veggie_veg_m;veggie_veg;1
1425;cali_ckn_m;cali_ckn;1
1425;mediterraneo_l;mediterraneo;1
1425;thai_ckn_l;thai_ckn;1
1426;peppr_salami_l;peppr_salami;1
1427;five_cheese_l;five_cheese;1
1427;ital_supr_m;ital_supr;1
1427;prsc_argla_l;prsc_argla;1
1428;ckn_pesto_l;ckn_pesto;1
1428;veggie_veg_s;veggie_veg;1
1429;classic_dlx_l;classic_dlx;1
1429;five_cheese_l;five_cheese;1
1429;pep_msh_pep_l;pep_msh_pep;1
1429;peppr_salami_m;peppr_salami;1
1430;cali_ckn_m;cali_ckn;1
1430;ital_veggie_l;ital_veggie;1
1430;the_greek_x;the_greek;1
1431;mexicana_m;mexicana;1
1432;cali_ckn_m;cali_ckn;1
1432;ital_supr_l;ital_supr;1
1432;ital_veggie_m;ital_veggie;1
1433;ital_cpcllo_s;ital_cpcllo;1
1433;prsc_argla_s;prsc_argla;1
1434;brie_carre_s;brie_carre;1
1434;mexicana_l;mexicana;1
1435;ital_supr_l;ital_supr;1
1435;prsc_argla_m;prsc_argla;1
1435;sicilian_s;sicilian;1
1435;the_greek_s;the_greek;1
1436;green_garden_m;green_garden;1
1436;spin_pesto_s;spin_pesto;1
1436;the_greek_s;the_greek;1
1437;bbq_ckn_s;bbq_ckn;1
1438;green_garden_m;green_garden;1
1438;ital_supr_m;ital_supr;1
1439;peppr_salami_l;peppr_salami;1
1439;veggie_veg_s;veggie_veg;1
1440;classic_dlx_l;classic_dlx;1
1441;ital_supr_s;ital_supr;1
1441;southw_ckn_l;southw_ckn;1
1442;ckn_alfredo_m;ckn_alfredo;1
1442;spinach_fet_m;spinach_fet;1
1442;spinach_fet_s;spinach_fet;1
1442;veggie_veg_s;veggie_veg;1
1443;classic_dlx_m;classic_dlx;1
1443;pepperoni_s;pepperoni;1
1444;ital_cpcllo_l;ital_cpcllo;1
1445;big_meat_s;big_meat;1
1445;calabrese_m;calabrese;1
1445;cali_ckn_m;cali_ckn;1
1445;thai_ckn_l;thai_ckn;1
1446;ckn_alfredo_l;ckn_alfredo;1
1446;napolitana_l;napolitana;1
1447;four_cheese_m;four_cheese;1
1447;prsc_argla_s;prsc_argla;1
1448;ital_supr_m;ital_supr;1
1449;southw_ckn_l;southw_ckn;1
1449;spicy_ital_s;spicy_ital;1
1450;bbq_ckn_l;bbq_ckn;1
1450;bbq_ckn_m;bbq_ckn;1
1450;five_cheese_l;five_cheese;1
1450;pepperoni_l;pepperoni;1
1451;five_cheese_l;five_cheese;1
1451;four_cheese_l;four_cheese;1
1451;hawaiian_s;hawaiian;1
1451;pep_msh_pep_m;pep_msh_pep;1
1452;mediterraneo_s;mediterraneo;1
1452;prsc_argla_s;prsc_argla;1
1453;calabrese_m;calabrese;1
1453;soppressata_s;soppressata;1
1453;southw_ckn_l;southw_ckn;1
1453;thai_ckn_s;thai_ckn;1
1454;hawaiian_s;hawaiian;1
1454;the_greek_m;the_greek;1
1455;hawaiian_s;hawaiian;1
1456;bbq_ckn_l;bbq_ckn;1
1457;bbq_ckn_s;bbq_ckn;1
1457;big_meat_s;big_meat;1
1457;brie_carre_s;brie_carre;1
1457;classic_dlx_m;classic_dlx;1
1457;five_cheese_l;five_cheese;1
1457;pep_msh_pep_m;pep_msh_pep;1
1457;southw_ckn_l;southw_ckn;1
1457;spicy_ital_s;spicy_ital;2
1457;thai_ckn_l;thai_ckn;1
1457;veggie_veg_m;veggie_veg;1
1458;cali_ckn_m;cali_ckn;1
1458;ital_cpcllo_m;ital_cpcllo;1
1458;napolitana_m;napolitana;1
1458;prsc_argla_s;prsc_argla;1
1459;mediterraneo_m;mediterraneo;1
1459;mexicana_s;mexicana;1
1460;spinach_supr_m;spinach_supr;1
1461;classic_dlx_s;classic_dlx;1
1461;four_cheese_l;four_cheese;1
1461;mediterraneo_l;mediterraneo;1
1461;napolitana_l;napolitana;1
1461;spinach_fet_l;spinach_fet;1
1462;spinach_fet_s;spinach_fet;1
1463;mexicana_s;mexicana;1
1464;bbq_ckn_l;bbq_ckn;1
1465;hawaiian_s;hawaiian;1
1465;peppr_salami_l;peppr_salami;1
1466;pepperoni_s;pepperoni;1
1466;thai_ckn_s;thai_ckn;1
1467;bbq_ckn_l;bbq_ckn;1
1468;bbq_ckn_m;bbq_ckn;1
1468;peppr_salami_l;peppr_salami;1
1469;calabrese_s;calabrese;1
1469;prsc_argla_m;prsc_argla;1
1470;bbq_ckn_l;bbq_ckn;1
1470;sicilian_s;sicilian;1
1471;big_meat_s;big_meat;1
1471;calabrese_l;calabrese;1
1471;cali_ckn_m;cali_ckn;1
1471;four_cheese_l;four_cheese;1
1472;mexicana_m;mexicana;1
1472;veggie_veg_l;veggie_veg;1
1473;prsc_argla_m;prsc_argla;1
1473;prsc_argla_s;prsc_argla;1
1474;big_meat_s;big_meat;1
1474;soppressata_s;soppressata;1
1475;four_cheese_m;four_cheese;1
1475;pepperoni_s;pepperoni;1
1475;prsc_argla_m;prsc_argla;1
1475;spin_pesto_m;spin_pesto;1
1476;bbq_ckn_m;bbq_ckn;1
1477;spinach_fet_s;spinach_fet;1
1478;ckn_pesto_s;ckn_pesto;1
1478;pepperoni_l;pepperoni;1
1478;prsc_argla_l;prsc_argla;1
1478;the_greek_s;the_greek;1
1479;brie_carre_s;brie_carre;1
1479;sicilian_l;sicilian;1
1480;four_cheese_l;four_cheese;1
1480;napolitana_m;napolitana;1
1481;ckn_alfredo_l;ckn_alfredo;1
1481;southw_ckn_l;southw_ckn;1
1482;mexicana_m;mexicana;1
1483;big_meat_s;big_meat;1
1483;ckn_alfredo_m;ckn_alfredo;1
1483;mexicana_m;mexicana;1
1484;big_meat_s;big_meat;1
1484;cali_ckn_m;cali_ckn;1
1484;thai_ckn_s;thai_ckn;1
1485;brie_carre_s;brie_carre;1
1485;spinach_fet_m;spinach_fet;1
1486;ital_veggie_m;ital_veggie;1
1487;peppr_salami_s;peppr_salami;1
1488;pep_msh_pep_s;pep_msh_pep;1
1488;spinach_fet_l;spinach_fet;1
1489;pepperoni_s;pepperoni;1
1490;four_cheese_m;four_cheese;1
1490;mediterraneo_l;mediterraneo;1
1490;the_greek_s;the_greek;1
1490;veggie_veg_m;veggie_veg;1
1491;big_meat_s;big_meat;1
1492;bbq_ckn_l;bbq_ckn;1
1492;hawaiian_l;hawaiian;1
1492;napolitana_m;napolitana;1
1492;pepperoni_s;pepperoni;1
1493;four_cheese_m;four_cheese;1
1494;napolitana_l;napolitana;1
1494;sicilian_m;sicilian;1
1494;veggie_veg_l;veggie_veg;1
1495;mexicana_s;mexicana;1
1495;spicy_ital_s;spicy_ital;1
1495;spin_pesto_s;spin_pesto;1
1496;napolitana_l;napolitana;1
1497;big_meat_s;big_meat;1
1497;calabrese_l;calabrese;1
1497;ital_supr_m;ital_supr;1
1498;thai_ckn_l;thai_ckn;1
1499;hawaiian_l;hawaiian;1
1500;classic_dlx_m;classic_dlx;1
1500;napolitana_l;napolitana;1
1500;sicilian_l;sicilian;1
1500;spicy_ital_l;spicy_ital;1
1501;cali_ckn_m;cali_ckn;1
1501;four_cheese_m;four_cheese;1
1501;pepperoni_m;pepperoni;1
1501;spicy_ital_l;spicy_ital;1
1502;four_cheese_l;four_cheese;1
1502;the_greek_x;the_greek;1
1503;ital_supr_l;ital_supr;1
1504;big_meat_s;big_meat;1
1504;cali_ckn_l;cali_ckn;1
1504;cali_ckn_s;cali_ckn;1
1504;green_garden_m;green_garden;1
1504;mediterraneo_l;mediterraneo;1
1504;pepperoni_l;pepperoni;1
1504;pepperoni_m;pepperoni;1
1504;southw_ckn_l;southw_ckn;1
1504;spin_pesto_l;spin_pesto;1
1504;thai_ckn_l;thai_ckn;1
1505;brie_carre_s;brie_carre;1
1505;cali_ckn_l;cali_ckn;1
1505;classic_dlx_l;classic_dlx;1
1505;veggie_veg_m;veggie_veg;1
1506;the_greek_s;the_greek;1
1507;prsc_argla_s;prsc_argla;1
1508;five_cheese_l;five_cheese;1
1509;cali_ckn_s;cali_ckn;1
1509;green_garden_s;green_garden;1
1509;ital_veggie_s;ital_veggie;1
1509;pep_msh_pep_s;pep_msh_pep;1
1509;sicilian_s;sicilian;1
1510;four_cheese_l;four_cheese;1
1511;five_cheese_l;five_cheese;1
1512;prsc_argla_m;prsc_argla;1
1513;pepperoni_m;pepperoni;1
1513;pepperoni_s;pepperoni;1
1514;big_meat_s;big_meat;1
1514;sicilian_m;sicilian;1
1515;mexicana_m;mexicana;1
1516;pepperoni_s;pepperoni;1
1516;sicilian_l;sicilian;1
1517;southw_ckn_l;southw_ckn;1
1518;ital_supr_l;ital_supr;1
1519;the_greek_m;the_greek;1
1520;cali_ckn_l;cali_ckn;1
1520;ckn_alfredo_m;ckn_alfredo;1
1521;hawaiian_l;hawaiian;1
1521;sicilian_l;sicilian;1
1522;big_meat_s;big_meat;1
1522;classic_dlx_m;classic_dlx;1
1522;classic_dlx_s;classic_dlx;1
1522;ital_supr_s;ital_supr;1
1523;prsc_argla_l;prsc_argla;1
1524;veggie_veg_m;veggie_veg;1
1525;peppr_salami_l;peppr_salami;1
1526;thai_ckn_l;thai_ckn;1
1527;calabrese_m;calabrese;1
1527;green_garden_m;green_garden;1
1528;the_greek_xxl;the_greek_x;1
1529;peppr_salami_l;peppr_salami;1
1529;the_greek_s;the_greek;1
1530;four_cheese_l;four_cheese;1
1530;mediterraneo_s;mediterraneo;1
1531;hawaiian_s;hawaiian;1
1532;big_meat_s;big_meat;1
1532;pepperoni_s;pepperoni;1
1533;bbq_ckn_l;bbq_ckn;1
1533;pep_msh_pep_m;pep_msh_pep;1
1534;mediterraneo_s;mediterraneo;1
1534;spin_pesto_l;spin_pesto;1
1534;the_greek_l;the_greek;1
1535;bbq_ckn_m;bbq_ckn;1
1535;four_cheese_l;four_cheese;1
1535;ital_veggie_m;ital_veggie;1
1535;spinach_fet_l;spinach_fet;1
1536;calabrese_m;calabrese;1
1536;pepperoni_s;pepperoni;1
1536;sicilian_s;sicilian;1
1537;ckn_pesto_l;ckn_pesto;1
1538;ckn_alfredo_l;ckn_alfredo;1
1538;spin_pesto_s;spin_pesto;1
1538;spinach_fet_s;spinach_fet;1
1539;five_cheese_l;five_cheese;1
1539;ital_supr_m;ital_supr;1
1539;thai_ckn_l;thai_ckn;1
1540;ital_veggie_l;ital_veggie;1
1540;soppressata_s;soppressata;1
1541;thai_ckn_m;thai_ckn;1
1542;calabrese_l;calabrese;1
1542;spin_pesto_s;spin_pesto;1
1542;spinach_supr_s;spinach_supr;1
1542;thai_ckn_m;thai_ckn;1
1543;five_cheese_l;five_cheese;1
1543;thai_ckn_l;thai_ckn;1
1544;napolitana_s;napolitana;1
1544;spicy_ital_m;spicy_ital;1
1545;hawaiian_l;hawaiian;1
1546;southw_ckn_m;southw_ckn;1
1547;ital_cpcllo_l;ital_cpcllo;1
1547;spinach_fet_m;spinach_fet;1
1548;ital_cpcllo_m;ital_cpcllo;1
1548;southw_ckn_m;southw_ckn;1
1549;southw_ckn_l;southw_ckn;1
1550;big_meat_s;big_meat;1
1550;peppr_salami_s;peppr_salami;1
1551;spin_pesto_s;spin_pesto;1
1552;ital_cpcllo_m;ital_cpcllo;1
1553;calabrese_m;calabrese;1
1554;ital_veggie_l;ital_veggie;1
1554;peppr_salami_l;peppr_salami;1
1554;prsc_argla_l;prsc_argla;1
1555;veggie_veg_l;veggie_veg;1
1556;mexicana_l;mexicana;1
1556;southw_ckn_m;southw_ckn;1
1557;hawaiian_l;hawaiian;1
1558;ital_veggie_l;ital_veggie;1
1558;veggie_veg_l;veggie_veg;1
1559;hawaiian_m;hawaiian;1
1560;ital_supr_l;ital_supr;1
1560;napolitana_l;napolitana;1
1561;ckn_alfredo_l;ckn_alfredo;1
1562;classic_dlx_m;classic_dlx;1
1563;classic_dlx_l;classic_dlx;1
1563;ital_cpcllo_s;ital_cpcllo;1
1564;five_cheese_l;five_cheese;1
1564;hawaiian_l;hawaiian;1
1564;mexicana_l;mexicana;1
1564;pepperoni_l;pepperoni;1
1565;bbq_ckn_l;bbq_ckn;1
1565;cali_ckn_s;cali_ckn;1
1565;ital_cpcllo_m;ital_cpcllo;1
1565;ital_cpcllo_s;ital_cpcllo;1
1566;spinach_fet_l;spinach_fet;2
1567;hawaiian_s;hawaiian;1
1567;mexicana_l;mexicana;1
1567;prsc_argla_l;prsc_argla;1
1568;cali_ckn_s;cali_ckn;1
1568;classic_dlx_m;classic_dlx;1
1568;ital_veggie_s;ital_veggie;1
1568;spinach_fet_l;spinach_fet;1
1569;bbq_ckn_l;bbq_ckn;2
1569;brie_carre_s;brie_carre;1
1569;hawaiian_l;hawaiian;1
1569;ital_cpcllo_m;ital_cpcllo;1
1569;napolitana_l;napolitana;1
1569;pepperoni_m;pepperoni;1
1569;pepperoni_s;pepperoni;1
1569;peppr_salami_l;peppr_salami;1
1569;soppressata_s;soppressata;1
1569;southw_ckn_s;southw_ckn;1
1569;spicy_ital_s;spicy_ital;1
1569;spinach_supr_s;spinach_supr;1
1569;thai_ckn_l;thai_ckn;1
1570;cali_ckn_m;cali_ckn;1
1571;bbq_ckn_m;bbq_ckn;1
1572;sicilian_m;sicilian;1
1572;spinach_supr_s;spinach_supr;1
1572;thai_ckn_l;thai_ckn;1
1573;thai_ckn_m;thai_ckn;1
1574;bbq_ckn_l;bbq_ckn;1
1574;peppr_salami_l;peppr_salami;1
1574;spinach_fet_s;spinach_fet;1
1575;pep_msh_pep_s;pep_msh_pep;1
1576;soppressata_m;soppressata;1
1576;the_greek_l;the_greek;1
1577;pep_msh_pep_s;pep_msh_pep;1
1578;four_cheese_l;four_cheese;1
1578;mexicana_l;mexicana;1
1578;pepperoni_l;pepperoni;1
1578;the_greek_x;the_greek;1
1579;classic_dlx_m;classic_dlx;1
1579;spicy_ital_l;spicy_ital;1
1580;green_garden_s;green_garden;1
1580;veggie_veg_l;veggie_veg;1
1581;the_greek_xxl;the_greek_x;1
1582;cali_ckn_l;cali_ckn;1
1582;hawaiian_s;hawaiian;1
1582;soppressata_l;soppressata;1
1582;thai_ckn_m;thai_ckn;1
1583;ckn_alfredo_m;ckn_alfredo;1
1583;soppressata_m;soppressata;1
1584;pep_msh_pep_m;pep_msh_pep;1
1584;southw_ckn_m;southw_ckn;1
1585;big_meat_s;big_meat;1
1585;ital_cpcllo_s;ital_cpcllo;1
1585;prsc_argla_s;prsc_argla;1
1586;ital_cpcllo_m;ital_cpcllo;1
1586;southw_ckn_l;southw_ckn;1
1586;spinach_fet_s;spinach_fet;1
1587;pepperoni_l;pepperoni;1
1588;spinach_fet_s;spinach_fet;1
1588;spinach_supr_m;spinach_supr;1
1589;mediterraneo_m;mediterraneo;1
1589;soppressata_l;soppressata;1
1589;southw_ckn_l;southw_ckn;1
1590;ckn_alfredo_m;ckn_alfredo;1
1590;napolitana_l;napolitana;1
1590;pepperoni_l;pepperoni;1
1590;spin_pesto_m;spin_pesto;1
1591;big_meat_s;big_meat;1
1591;cali_ckn_m;cali_ckn;1
1591;four_cheese_m;four_cheese;1
1591;sicilian_s;sicilian;1
1592;ckn_pesto_m;ckn_pesto;1
1593;calabrese_m;calabrese;1
1593;prsc_argla_m;prsc_argla;1
1593;spicy_ital_s;spicy_ital;1
1593;the_greek_m;the_greek;1
1594;ckn_pesto_s;ckn_pesto;1
1595;sicilian_l;sicilian;1
1595;the_greek_s;the_greek;1
1596;soppressata_s;soppressata;1
1596;thai_ckn_l;thai_ckn;1
1597;southw_ckn_l;southw_ckn;1
1598;four_cheese_l;four_cheese;1
1598;prsc_argla_l;prsc_argla;1
1599;five_cheese_l;five_cheese;1
1599;prsc_argla_s;prsc_argla;1
1600;napolitana_l;napolitana;1
1600;pep_msh_pep_l;pep_msh_pep;1
1601;ital_cpcllo_m;ital_cpcllo;1
1601;the_greek_s;the_greek;1
1602;calabrese_l;calabrese;1
1602;thai_ckn_m;thai_ckn;1
1603;hawaiian_m;hawaiian;1
1604;mexicana_l;mexicana;1
1604;napolitana_m;napolitana;1
1605;ital_cpcllo_s;ital_cpcllo;1
1605;ital_veggie_m;ital_veggie;1
1606;mediterraneo_m;mediterraneo;1
1606;pepperoni_l;pepperoni;1
1607;brie_carre_s;brie_carre;1
1607;hawaiian_s;hawaiian;1
1607;ital_cpcllo_m;ital_cpcllo;1
1608;veggie_veg_s;veggie_veg;1
1609;hawaiian_l;hawaiian;1
1609;mediterraneo_l;mediterraneo;1
1610;prsc_argla_l;prsc_argla;1
1611;classic_dlx_s;classic_dlx;1
1611;pep_msh_pep_m;pep_msh_pep;1
1611;pepperoni_s;pepperoni;1
1611;peppr_salami_l;peppr_salami;1
1612;spicy_ital_l;spicy_ital;1
1612;the_greek_m;the_greek;1
1613;four_cheese_l;four_cheese;1
1613;ital_cpcllo_m;ital_cpcllo;1
1613;southw_ckn_m;southw_ckn;1
1613;veggie_veg_s;veggie_veg;1
1614;big_meat_s;big_meat;1
1614;napolitana_m;napolitana;1
1615;napolitana_m;napolitana;1
1616;pepperoni_s;pepperoni;1
1616;spinach_supr_s;spinach_supr;1
1617;four_cheese_l;four_cheese;1
1617;peppr_salami_m;peppr_salami;1
1618;big_meat_s;big_meat;1
1618;ckn_pesto_l;ckn_pesto;1
1618;pepperoni_m;pepperoni;1
1618;sicilian_s;sicilian;1
1619;bbq_ckn_l;bbq_ckn;1
